"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","SEX","AGE","URBANISATION","UNIT_MEASURE","COMP_BREAKDOWN_1","COMP_BREAKDOWN_2","COMP_BREAKDOWN_3","TIME_PERIOD","OBS_VALUE","AGG_METHOD","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","SEX_LABEL","AGE_LABEL","URBANISATION_LABEL","UNIT_MEASURE_LABEL","COMP_BREAKDOWN_1_LABEL","COMP_BREAKDOWN_2_LABEL","COMP_BREAKDOWN_3_LABEL","AGG_METHOD_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MCO","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Monaco","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MDA","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Moldova","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MDG","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Madagascar","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MDV","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Maldives","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MEX","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Mexico","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MHL","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Marshall Islands","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MKD","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","North Macedonia","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MLI","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Mali","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MLT","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Malta","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MMR","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Myanmar","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MNE","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Montenegro","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MNG","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Mongolia","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MOZ","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Mozambique","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MRT","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Mauritania","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MUS","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Mauritius","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MWI","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Malawi","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MYS","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Malaysia","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","NAM","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Namibia","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","NER","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Niger","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","NGA","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Nigeria","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","NIC","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Nicaragua","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","NLD","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Netherlands","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","NOR","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Norway","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","NPL","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Nepal","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","NRU","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Nauru","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","NZL","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","New Zealand","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","OMN","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Oman","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","PAK","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Pakistan","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","PAN","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Panama","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","PER","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Peru","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","PHL","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Philippines","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","PLW","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Palau","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","PNG","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Papua New Guinea","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","POL","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Poland","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","PRK","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Korea, Dem. People's Rep.","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","PRT","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Portugal","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","PRY","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2023","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Paraguay","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
